anio,mes,departamento,pais_origen,vnr_origen,vnr_total_depto
2024,11,PUTUMAYO,Canadá,4.0,162.0
2024,11,PUTUMAYO,Francia,4.0,162.0
2024,11,PUTUMAYO,México,4.0,162.0
2024,11,PUTUMAYO,Guatemala,3.0,162.0
2024,11,PUTUMAYO,Perú,3.0,162.0
2024,11,PUTUMAYO,Reino Unido,3.0,162.0
2024,11,PUTUMAYO,Rusia,3.0,162.0
2024,11,PUTUMAYO,Argentina,2.0,162.0
2024,11,PUTUMAYO,España,2.0,162.0
2024,11,PUTUMAYO,Chile,1.0,162.0
2024,11,PUTUMAYO,Cuba,1.0,162.0
2024,11,PUTUMAYO,El Salvador,1.0,162.0
2024,11,PUTUMAYO,Estonia,1.0,162.0
2024,11,PUTUMAYO,Hungría,1.0,162.0
2024,11,PUTUMAYO,República Checa,1.0,162.0
2024,11,PUTUMAYO,Suiza,1.0,162.0
2024,11,PUTUMAYO,Ucrania,1.0,162.0
2024,11,PUTUMAYO,Uzbekistán,1.0,162.0
2024,12,PUTUMAYO,Ecuador,73.0,204.0
2024,12,PUTUMAYO,Estados Unidos,25.0,204.0
2024,12,PUTUMAYO,México,24.0,204.0
2024,12,PUTUMAYO,España,14.0,204.0
2024,12,PUTUMAYO,Alemania,12.0,204.0
2024,12,PUTUMAYO,Perú,11.0,204.0
2024,12,PUTUMAYO,Italia,9.0,204.0
2024,12,PUTUMAYO,Brasil,5.0,204.0
2024,12,PUTUMAYO,Argentina,4.0,204.0
2024,12,PUTUMAYO,Canadá,3.0,204.0
2024,12,PUTUMAYO,Francia,3.0,204.0
2024,12,PUTUMAYO,Reino Unido,3.0,204.0
2024,12,PUTUMAYO,Ucrania,3.0,204.0
2024,12,PUTUMAYO,Costa Rica,2.0,204.0
2024,12,PUTUMAYO,Países Bajos,2.0,204.0
2024,12,PUTUMAYO,Suiza,2.0,204.0
2024,12,PUTUMAYO,Belice,1.0,204.0
2024,12,PUTUMAYO,Bolivia,1.0,204.0
2024,12,PUTUMAYO,Chile,1.0,204.0
2024,12,PUTUMAYO,Eslovaquia,1.0,204.0
2024,12,PUTUMAYO,Guatemala,1.0,204.0
2024,12,PUTUMAYO,Hong Kong,1.0,204.0
2024,12,PUTUMAYO,Islandia,1.0,204.0
2024,12,PUTUMAYO,Suecia,1.0,204.0
2024,12,PUTUMAYO,Turquía,1.0,204.0
2025,1,PUTUMAYO,Ecuador,69.0,254.0
2025,1,PUTUMAYO,Francia,28.0,254.0
2025,1,PUTUMAYO,México,27.0,254.0
2025,1,PUTUMAYO,Argentina,22.0,254.0
2025,1,PUTUMAYO,Estados Unidos,20.0,254.0
2025,1,PUTUMAYO,España,14.0,254.0
2025,1,PUTUMAYO,Alemania,10.0,254.0
2025,1,PUTUMAYO,Italia,9.0,254.0
2025,1,PUTUMAYO,Perú,9.0,254.0
2025,1,PUTUMAYO,Honduras,5.0,254.0
2025,1,PUTUMAYO,Canadá,4.0,254.0
2025,1,PUTUMAYO,Eslovaquia,4.0,254.0
2025,1,PUTUMAYO,Rumania,4.0,254.0
2025,1,PUTUMAYO,Austria,3.0,254.0
2025,1,PUTUMAYO,Bélgica,2.0,254.0
2025,1,PUTUMAYO,Bolivia,2.0,254.0
2025,1,PUTUMAYO,Finlandia,2.0,254.0
2025,1,PUTUMAYO,Países Bajos,2.0,254.0
2025,1,PUTUMAYO,Panamá,2.0,254.0
2025,1,PUTUMAYO,Reino Unido,2.0,254.0
2025,1,PUTUMAYO,República Dominicana,2.0,254.0
2025,1,PUTUMAYO,Suiza,2.0,254.0
2025,1,PUTUMAYO,Uruguay,2.0,254.0
2025,1,PUTUMAYO,Australia,1.0,254.0
2025,1,PUTUMAYO,Brasil,1.0,254.0
2025,1,PUTUMAYO,Chile,1.0,254.0
2025,1,PUTUMAYO,El Salvador,1.0,254.0
2025,1,PUTUMAYO,Israel,1.0,254.0
2025,1,PUTUMAYO,Suecia,1.0,254.0
2025,1,PUTUMAYO,Turquía,1.0,254.0
2025,1,PUTUMAYO,Ucrania,1.0,254.0
2025,2,PUTUMAYO,Ecuador,40.0,172.0
2025,2,PUTUMAYO,Francia,27.0,172.0
2025,2,PUTUMAYO,Estados Unidos,20.0,172.0
2025,2,PUTUMAYO,España,9.0,172.0
2025,2,PUTUMAYO,República Checa,9.0,172.0
2025,2,PUTUMAYO,Alemania,8.0,172.0
2025,2,PUTUMAYO,Italia,7.0,172.0
2025,2,PUTUMAYO,Perú,7.0,172.0
2025,2,PUTUMAYO,Costa Rica,6.0,172.0
2025,2,PUTUMAYO,México,5.0,172.0
2025,2,PUTUMAYO,Suiza,5.0,172.0
2025,2,PUTUMAYO,Australia,4.0,172.0
2025,2,PUTUMAYO,Argentina,3.0,172.0
2025,2,PUTUMAYO,Reino Unido,3.0,172.0
2025,2,PUTUMAYO,Chile,2.0,172.0
2025,2,PUTUMAYO,Países Bajos,2.0,172.0
2025,2,PUTUMAYO,Uruguay,2.0,172.0
2025,2,PUTUMAYO,Austria,1.0,172.0
2025,2,PUTUMAYO,Brasil,1.0,172.0
2025,2,PUTUMAYO,Corea del Sur,1.0,172.0
2025,2,PUTUMAYO,Eslovaquia,1.0,172.0
2025,2,PUTUMAYO,Eslovenia,1.0,172.0
2025,2,PUTUMAYO,Grecia,1.0,172.0
2025,2,PUTUMAYO,Hungría,1.0,172.0
2025,2,PUTUMAYO,Letonia,1.0,172.0
2025,2,PUTUMAYO,Lituania,1.0,172.0
2025,2,PUTUMAYO,Luxemburgo,1.0,172.0
2025,2,PUTUMAYO,Polonia,1.0,172.0
2025,2,PUTUMAYO,República Dominicana,1.0,172.0
2025,2,PUTUMAYO,Serbia,1.0,172.0
2025,3,PUTUMAYO,Ecuador,78.0,215.0
2025,3,PUTUMAYO,México,19.0,215.0
2025,3,PUTUMAYO,Estados Unidos,18.0,215.0
2025,3,PUTUMAYO,Alemania,15.0,215.0
2025,3,PUTUMAYO,Italia,12.0,215.0
2025,3,PUTUMAYO,República Checa,10.0,215.0
2025,3,PUTUMAYO,Austria,7.0,215.0
2025,3,PUTUMAYO,Reino Unido,6.0,215.0
2025,3,PUTUMAYO,Suiza,6.0,215.0
2025,3,PUTUMAYO,España,5.0,215.0
2025,3,PUTUMAYO,Perú,5.0,215.0
2025,3,PUTUMAYO,Francia,4.0,215.0
2025,3,PUTUMAYO,Argentina,3.0,215.0
2025,3,PUTUMAYO,Eslovaquia,3.0,215.0
2025,3,PUTUMAYO,Irlanda,3.0,215.0
2025,3,PUTUMAYO,Países Bajos,3.0,215.0
2025,3,PUTUMAYO,Canadá,2.0,215.0
2025,3,PUTUMAYO,Chile,2.0,215.0
2025,3,PUTUMAYO,El Salvador,2.0,215.0
2025,3,PUTUMAYO,Luxemburgo,2.0,215.0
2025,3,PUTUMAYO,Serbia,2.0,215.0
2025,3,PUTUMAYO,Uruguay,2.0,215.0
2025,3,PUTUMAYO,Bolivia,1.0,215.0
2025,3,PUTUMAYO,Brasil,1.0,215.0
2025,3,PUTUMAYO,Grecia,1.0,215.0
2025,3,PUTUMAYO,Honduras,1.0,215.0
2025,3,PUTUMAYO,Kazajistán,1.0,215.0
2025,3,PUTUMAYO,Suecia,1.0,215.0
2025,4,PUTUMAYO,Ecuador,63.0,150.0
2025,4,PUTUMAYO,Estados Unidos,14.0,150.0
2025,4,PUTUMAYO,México,12.0,150.0
2025,4,PUTUMAYO,Suiza,10.0,150.0
2025,4,PUTUMAYO,España,8.0,150.0
2025,4,PUTUMAYO,Alemania,5.0,150.0
2025,4,PUTUMAYO,Francia,5.0,150.0
2025,4,PUTUMAYO,Italia,5.0,150.0
2025,4,PUTUMAYO,Perú,5.0,150.0
2025,4,PUTUMAYO,Chile,4.0,150.0
2025,4,PUTUMAYO,Argentina,3.0,150.0
2025,4,PUTUMAYO,Hungría,2.0,150.0
2025,4,PUTUMAYO,Reino Unido,2.0,150.0
2025,4,PUTUMAYO,República Checa,2.0,150.0
2025,4,PUTUMAYO,Bolivia,1.0,150.0
2025,4,PUTUMAYO,El Salvador,1.0,150.0
2025,4,PUTUMAYO,Guatemala,1.0,150.0
2025,4,PUTUMAYO,Irlanda,1.0,150.0
2025,4,PUTUMAYO,Países Bajos,1.0,150.0
2025,4,PUTUMAYO,Paraguay,1.0,150.0
2025,4,PUTUMAYO,República Dominicana,1.0,150.0
2025,4,PUTUMAYO,Rumania,1.0,150.0
2025,4,PUTUMAYO,Suecia,1.0,150.0
2025,4,PUTUMAYO,Ucrania,1.0,150.0
2025,5,PUTUMAYO,Ecuador,46.0,110.0
2025,5,PUTUMAYO,México,14.0,110.0
2025,5,PUTUMAYO,Estados Unidos,13.0,110.0
2025,5,PUTUMAYO,Perú,6.0,110.0
2025,5,PUTUMAYO,El Salvador,5.0,110.0
2025,5,PUTUMAYO,Argentina,4.0,110.0
2025,5,PUTUMAYO,Chile,4.0,110.0
2025,5,PUTUMAYO,Brasil,2.0,110.0
2025,5,PUTUMAYO,Francia,2.0,110.0
2025,5,PUTUMAYO,Países Bajos,2.0,110.0
2025,5,PUTUMAYO,Sudáfrica,2.0,110.0
2025,5,PUTUMAYO,Alemania,1.0,110.0
2025,5,PUTUMAYO,Canadá,1.0,110.0
2025,5,PUTUMAYO,Costa Rica,1.0,110.0
2025,5,PUTUMAYO,Eslovaquia,1.0,110.0
2025,5,PUTUMAYO,España,1.0,110.0
2025,5,PUTUMAYO,Guatemala,1.0,110.0
2025,5,PUTUMAYO,India,1.0,110.0
2025,5,PUTUMAYO,Italia,1.0,110.0
2025,5,PUTUMAYO,Organismos internacionales,1.0,110.0
2025,5,PUTUMAYO,Reino Unido,1.0,110.0
2025,6,PUTUMAYO,Ecuador,37.0,117.0
2025,6,PUTUMAYO,Brasil,22.0,117.0
2025,6,PUTUMAYO,Estados Unidos,13.0,117.0
2025,6,PUTUMAYO,España,5.0,117.0
2025,6,PUTUMAYO,Francia,5.0,117.0
2025,6,PUTUMAYO,México,5.0,117.0
2025,6,PUTUMAYO,Panamá,4.0,117.0
2025,6,PUTUMAYO,Alemania,3.0,117.0
2025,6,PUTUMAYO,Canadá,3.0,117.0
2025,6,PUTUMAYO,Italia,3.0,117.0
2025,6,PUTUMAYO,Perú,3.0,117.0
2025,6,PUTUMAYO,Argentina,2.0,117.0
2025,6,PUTUMAYO,República Dominicana,2.0,117.0
2025,6,PUTUMAYO,Suiza,2.0,117.0
2025,6,PUTUMAYO,Uruguay,2.0,117.0
2025,6,PUTUMAYO,Bélgica,1.0,117.0
2025,6,PUTUMAYO,Bolivia,1.0,117.0
2025,6,PUTUMAYO,Chile,1.0,117.0
2025,6,PUTUMAYO,Honduras,1.0,117.0
2025,6,PUTUMAYO,Organismos internacionales,1.0,117.0
2025,6,PUTUMAYO,Países Bajos,1.0,117.0
2025,7,PUTUMAYO,Ecuador,72.0,152.0
2025,7,PUTUMAYO,México,27.0,152.0
2025,7,PUTUMAYO,Estados Unidos,12.0,152.0
2025,7,PUTUMAYO,Argentina,6.0,152.0
2025,7,PUTUMAYO,Alemania,5.0,152.0
2025,7,PUTUMAYO,Canadá,5.0,152.0
2025,7,PUTUMAYO,Perú,4.0,152.0
2025,7,PUTUMAYO,España,3.0,152.0
2025,7,PUTUMAYO,Francia,3.0,152.0
2025,7,PUTUMAYO,Países Bajos,3.0,152.0
2025,7,PUTUMAYO,Reino Unido,3.0,152.0
2025,7,PUTUMAYO,Eslovaquia,2.0,152.0
2025,7,PUTUMAYO,Italia,2.0,152.0
2025,7,PUTUMAYO,Costa Rica,1.0,152.0
2025,7,PUTUMAYO,Guatemala,1.0,152.0
2025,7,PUTUMAYO,Irlanda,1.0,152.0
2025,7,PUTUMAYO,Nueva Zelanda,1.0,152.0
2025,7,PUTUMAYO,Uruguay,1.0,152.0
2018,1,CAQUETÁ,Ecuador,12.0,42.0
2018,1,CAQUETÁ,Perú,7.0,42.0
2018,1,CAQUETÁ,Estados Unidos,5.0,42.0
2018,1,CAQUETÁ,Canadá,3.0,42.0
2018,1,CAQUETÁ,México,3.0,42.0
2018,1,CAQUETÁ,Brasil,2.0,42.0
2018,1,CAQUETÁ,Chile,2.0,42.0
2018,1,CAQUETÁ,Guatemala,2.0,42.0
2018,1,CAQUETÁ,Alemania,1.0,42.0
2018,1,CAQUETÁ,Argentina,1.0,42.0
2018,1,CAQUETÁ,Australia,1.0,42.0
2018,1,CAQUETÁ,El Salvador,1.0,42.0
2018,1,CAQUETÁ,Francia,1.0,42.0
2018,1,CAQUETÁ,República Dominicana,1.0,42.0
2018,2,CAQUETÁ,Ecuador,5.0,25.0
2018,2,CAQUETÁ,Perú,4.0,25.0
2018,2,CAQUETÁ,Estados Unidos,3.0,25.0
2018,2,CAQUETÁ,México,3.0,25.0
2018,2,CAQUETÁ,Panamá,2.0,25.0
2018,2,CAQUETÁ,Argentina,1.0,25.0
2018,2,CAQUETÁ,Canadá,1.0,25.0
2018,2,CAQUETÁ,Corea del Sur,1.0,25.0
2018,2,CAQUETÁ,España,1.0,25.0
2018,2,CAQUETÁ,Francia,1.0,25.0
2018,2,CAQUETÁ,Organismos internacionales,1.0,25.0
2018,2,CAQUETÁ,Portugal,1.0,25.0
2018,2,CAQUETÁ,Suiza,1.0,25.0
2018,3,CAQUETÁ,Ecuador,8.0,29.0
2018,3,CAQUETÁ,Estados Unidos,5.0,29.0
2018,3,CAQUETÁ,Perú,4.0,29.0
2018,3,CAQUETÁ,Argentina,3.0,29.0
2018,3,CAQUETÁ,Cuba,2.0,29.0
2018,3,CAQUETÁ,España,2.0,29.0
2018,3,CAQUETÁ,México,2.0,29.0
2018,3,CAQUETÁ,Canadá,1.0,29.0
2018,3,CAQUETÁ,Chile,1.0,29.0
2018,3,CAQUETÁ,Panamá,1.0,29.0
2018,4,CAQUETÁ,Ecuador,5.0,27.0
2018,4,CAQUETÁ,Canadá,3.0,27.0
2018,4,CAQUETÁ,Estados Unidos,3.0,27.0
2018,4,CAQUETÁ,México,3.0,27.0
2018,4,CAQUETÁ,Chile,2.0,27.0
2018,4,CAQUETÁ,Argentina,1.0,27.0
2018,4,CAQUETÁ,Australia,1.0,27.0
2018,4,CAQUETÁ,Costa Rica,1.0,27.0
2018,4,CAQUETÁ,Cuba,1.0,27.0
2018,4,CAQUETÁ,España,1.0,27.0
2018,4,CAQUETÁ,Guatemala,1.0,27.0
2018,4,CAQUETÁ,Organismos internacionales,1.0,27.0
2018,4,CAQUETÁ,Panamá,1.0,27.0
2018,4,CAQUETÁ,Perú,1.0,27.0
2018,4,CAQUETÁ,Reino Unido,1.0,27.0
2018,4,CAQUETÁ,República Dominicana,1.0,27.0
2018,5,CAQUETÁ,Estados Unidos,7.0,31.0
2018,5,CAQUETÁ,Ecuador,6.0,31.0
2018,5,CAQUETÁ,Argentina,4.0,31.0
2018,5,CAQUETÁ,México,4.0,31.0
2018,5,CAQUETÁ,Perú,3.0,31.0
2018,5,CAQUETÁ,Japón,2.0,31.0
2018,5,CAQUETÁ,Brasil,1.0,31.0
2018,5,CAQUETÁ,Chile,1.0,31.0
2018,5,CAQUETÁ,Francia,1.0,31.0
2018,5,CAQUETÁ,Países Bajos,1.0,31.0
2018,5,CAQUETÁ,Panamá,1.0,31.0
2018,6,CAQUETÁ,Ecuador,5.0,42.0
2018,6,CAQUETÁ,Perú,5.0,42.0
2018,6,CAQUETÁ,Argentina,4.0,42.0
2018,6,CAQUETÁ,Canadá,4.0,42.0
2018,6,CAQUETÁ,Estados Unidos,4.0,42.0
2018,6,CAQUETÁ,Chile,3.0,42.0
2018,6,CAQUETÁ,Cuba,3.0,42.0
2018,6,CAQUETÁ,España,3.0,42.0
2018,6,CAQUETÁ,Brasil,2.0,42.0
2018,6,CAQUETÁ,México,2.0,42.0
2018,6,CAQUETÁ,Bolivia,1.0,42.0
2018,6,CAQUETÁ,Granada,1.0,42.0
2018,6,CAQUETÁ,Guatemala,1.0,42.0
2018,6,CAQUETÁ,Honduras,1.0,42.0
2018,6,CAQUETÁ,Organismos internacionales,1.0,42.0
2018,6,CAQUETÁ,Panamá,1.0,42.0
2018,6,CAQUETÁ,Uruguay,1.0,42.0
2018,7,CAQUETÁ,Ecuador,13.0,40.0
2018,7,CAQUETÁ,Estados Unidos,5.0,40.0
2018,7,CAQUETÁ,México,4.0,40.0
2018,7,CAQUETÁ,Cuba,3.0,40.0
2018,7,CAQUETÁ,Trinidad y Tobago,3.0,40.0
2018,7,CAQUETÁ,Argentina,2.0,40.0
2018,7,CAQUETÁ,Francia,2.0,40.0
2018,7,CAQUETÁ,Italia,2.0,40.0
2018,7,CAQUETÁ,Australia,1.0,40.0
2018,7,CAQUETÁ,El Salvador,1.0,40.0
2018,7,CAQUETÁ,España,1.0,40.0
2018,7,CAQUETÁ,Nicaragua,1.0,40.0
2018,7,CAQUETÁ,Organismos internacionales,1.0,40.0
2018,7,CAQUETÁ,Perú,1.0,40.0
2018,8,CAQUETÁ,Estados Unidos,8.0,41.0
2018,8,CAQUETÁ,Ecuador,7.0,41.0
2018,8,CAQUETÁ,Perú,7.0,41.0
2018,8,CAQUETÁ,Cuba,4.0,41.0
2018,8,CAQUETÁ,México,4.0,41.0
2018,8,CAQUETÁ,Alemania,3.0,41.0
2018,8,CAQUETÁ,Austria,2.0,41.0
2018,8,CAQUETÁ,Bolivia,1.0,41.0
2018,8,CAQUETÁ,Brasil,1.0,41.0
2018,8,CAQUETÁ,Chile,1.0,41.0
2018,8,CAQUETÁ,España,1.0,41.0
2018,8,CAQUETÁ,Honduras,1.0,41.0
2018,8,CAQUETÁ,Paraguay,1.0,41.0
2018,9,CAQUETÁ,Ecuador,11.0,28.0
2018,9,CAQUETÁ,Estados Unidos,6.0,28.0
2018,9,CAQUETÁ,Brasil,2.0,28.0
2018,9,CAQUETÁ,Chile,2.0,28.0
2018,9,CAQUETÁ,Cuba,2.0,28.0
2018,9,CAQUETÁ,Bolivia,1.0,28.0
2018,9,CAQUETÁ,Canadá,1.0,28.0
2018,9,CAQUETÁ,Lituania,1.0,28.0
2018,9,CAQUETÁ,Reino Unido,1.0,28.0
2018,9,CAQUETÁ,República Dominicana,1.0,28.0
2018,10,CAQUETÁ,Ecuador,6.0,37.0
2018,10,CAQUETÁ,México,5.0,37.0
2018,10,CAQUETÁ,Italia,4.0,37.0
2018,10,CAQUETÁ,Brasil,3.0,37.0
2018,10,CAQUETÁ,Cuba,3.0,37.0
2018,10,CAQUETÁ,España,3.0,37.0
2018,10,CAQUETÁ,Francia,3.0,37.0
2018,10,CAQUETÁ,Estados Unidos,2.0,37.0
2018,10,CAQUETÁ,Perú,2.0,37.0
2018,10,CAQUETÁ,Argentina,1.0,37.0
2018,10,CAQUETÁ,Chile,1.0,37.0
2018,10,CAQUETÁ,Organismos internacionales,1.0,37.0
2018,10,CAQUETÁ,Reino Unido,1.0,37.0
2018,10,CAQUETÁ,Suecia,1.0,37.0
2018,10,CAQUETÁ,Uruguay,1.0,37.0
2018,11,CAQUETÁ,Ecuador,20.0,49.0
2018,11,CAQUETÁ,Perú,6.0,49.0
2018,11,CAQUETÁ,Estados Unidos,4.0,49.0
2018,11,CAQUETÁ,México,3.0,49.0
2018,11,CAQUETÁ,Chile,2.0,49.0
2018,11,CAQUETÁ,Reino Unido,2.0,49.0
2018,11,CAQUETÁ,Argentina,1.0,49.0
2018,11,CAQUETÁ,Bélgica,1.0,49.0
2018,11,CAQUETÁ,Bolivia,1.0,49.0
2018,11,CAQUETÁ,Brasil,1.0,49.0
2018,11,CAQUETÁ,Canadá,1.0,49.0
2018,11,CAQUETÁ,Cuba,1.0,49.0
2018,11,CAQUETÁ,España,1.0,49.0
2018,11,CAQUETÁ,Italia,1.0,49.0
2018,11,CAQUETÁ,Panamá,1.0,49.0
2018,11,CAQUETÁ,Portugal,1.0,49.0
2018,11,CAQUETÁ,República Dominicana,1.0,49.0
2018,11,CAQUETÁ,Uruguay,1.0,49.0
2018,12,CAQUETÁ,Ecuador,32.0,87.0
2018,12,CAQUETÁ,Canadá,15.0,87.0
2018,12,CAQUETÁ,México,10.0,87.0
2018,12,CAQUETÁ,Estados Unidos,8.0,87.0
2018,12,CAQUETÁ,Perú,7.0,87.0
2018,12,CAQUETÁ,España,4.0,87.0
2018,12,CAQUETÁ,Australia,2.0,87.0
2018,12,CAQUETÁ,Bolivia,2.0,87.0
2018,12,CAQUETÁ,Chile,2.0,87.0
2018,12,CAQUETÁ,Alemania,1.0,87.0
2018,12,CAQUETÁ,Argentina,1.0,87.0
2018,12,CAQUETÁ,Bélgica,1.0,87.0
2018,12,CAQUETÁ,El Salvador,1.0,87.0
2018,12,CAQUETÁ,Eslovenia,1.0,87.0
2019,1,CAQUETÁ,Ecuador,10.0,44.0
2019,1,CAQUETÁ,Francia,8.0,44.0
2019,1,CAQUETÁ,México,5.0,44.0
2019,1,CAQUETÁ,Canadá,3.0,44.0
2019,1,CAQUETÁ,Suecia,3.0,44.0
2019,1,CAQUETÁ,Chile,2.0,44.0
2019,1,CAQUETÁ,Perú,2.0,44.0
2019,1,CAQUETÁ,Portugal,2.0,44.0
2019,1,CAQUETÁ,Reino Unido,2.0,44.0
2019,1,CAQUETÁ,Australia,1.0,44.0
2019,1,CAQUETÁ,Bolivia,1.0,44.0
2019,1,CAQUETÁ,Brasil,1.0,44.0
2019,1,CAQUETÁ,Cuba,1.0,44.0
2019,1,CAQUETÁ,Italia,1.0,44.0
2019,1,CAQUETÁ,Organismos internacionales,1.0,44.0
2019,1,CAQUETÁ,República Dominicana,1.0,44.0
2019,2,CAQUETÁ,Ecuador,8.0,16.0
2019,2,CAQUETÁ,Argentina,1.0,16.0
2019,2,CAQUETÁ,Brasil,1.0,16.0
2019,2,CAQUETÁ,Canadá,1.0,16.0
2019,2,CAQUETÁ,Chile,1.0,16.0
2019,2,CAQUETÁ,El Salvador,1.0,16.0
2019,2,CAQUETÁ,Estados Unidos,1.0,16.0
2019,2,CAQUETÁ,Italia,1.0,16.0
2019,2,CAQUETÁ,México,1.0,16.0
2019,3,CAQUETÁ,Estados Unidos,8.0,49.0
2019,3,CAQUETÁ,Ecuador,7.0,49.0
2019,3,CAQUETÁ,México,6.0,49.0
2019,3,CAQUETÁ,Cuba,5.0,49.0
2019,3,CAQUETÁ,Suecia,5.0,49.0
2019,3,CAQUETÁ,Brasil,3.0,49.0
2019,3,CAQUETÁ,Francia,3.0,49.0
2019,3,CAQUETÁ,Alemania,2.0,49.0
2019,3,CAQUETÁ,Argentina,2.0,49.0
2019,3,CAQUETÁ,China,2.0,49.0
2019,3,CAQUETÁ,Canadá,1.0,49.0
2019,3,CAQUETÁ,Chile,1.0,49.0
2019,3,CAQUETÁ,Dinamarca,1.0,49.0
2019,3,CAQUETÁ,Panamá,1.0,49.0
2019,3,CAQUETÁ,Perú,1.0,49.0
2019,3,CAQUETÁ,Reino Unido,1.0,49.0
2019,4,CAQUETÁ,Brasil,25.0,129.0
2019,4,CAQUETÁ,México,19.0,129.0
2019,4,CAQUETÁ,Perú,19.0,129.0
2019,4,CAQUETÁ,Ecuador,16.0,129.0
2019,4,CAQUETÁ,Estados Unidos,15.0,129.0
2019,4,CAQUETÁ,Indonesia,8.0,129.0
2019,4,CAQUETÁ,Bolivia,6.0,129.0
2019,4,CAQUETÁ,Reino Unido,4.0,129.0
2019,4,CAQUETÁ,Chile,3.0,129.0
2019,4,CAQUETÁ,Alemania,2.0,129.0
2019,4,CAQUETÁ,Austria,2.0,129.0
2019,4,CAQUETÁ,Costa de Marfil,2.0,129.0
2019,4,CAQUETÁ,Noruega,2.0,129.0
2019,4,CAQUETÁ,Cuba,1.0,129.0
2019,4,CAQUETÁ,Francia,1.0,129.0
2019,4,CAQUETÁ,Nigeria,1.0,129.0
2019,4,CAQUETÁ,Panamá,1.0,129.0
2019,4,CAQUETÁ,Portugal,1.0,129.0
2019,4,CAQUETÁ,República Dominicana,1.0,129.0
2019,5,CAQUETÁ,Ecuador,9.0,44.0
2019,5,CAQUETÁ,Brasil,5.0,44.0
2019,5,CAQUETÁ,Estados Unidos,5.0,44.0
2019,5,CAQUETÁ,México,5.0,44.0
2019,5,CAQUETÁ,Perú,4.0,44.0
2019,5,CAQUETÁ,España,3.0,44.0
2019,5,CAQUETÁ,Argentina,2.0,44.0
2019,5,CAQUETÁ,Canadá,2.0,44.0
2019,5,CAQUETÁ,Bolivia,1.0,44.0
2019,5,CAQUETÁ,Cuba,1.0,44.0
2019,5,CAQUETÁ,Guatemala,1.0,44.0
2019,5,CAQUETÁ,Honduras,1.0,44.0
2019,5,CAQUETÁ,Indonesia,1.0,44.0
2019,5,CAQUETÁ,Noruega,1.0,44.0
2019,5,CAQUETÁ,Portugal,1.0,44.0
2019,5,CAQUETÁ,Reino Unido,1.0,44.0
2019,5,CAQUETÁ,Suecia,1.0,44.0
2019,6,CAQUETÁ,Estados Unidos,12.0,40.0
2019,6,CAQUETÁ,Perú,5.0,40.0
2019,6,CAQUETÁ,Canadá,4.0,40.0
2019,6,CAQUETÁ,Cuba,3.0,40.0
2019,6,CAQUETÁ,Ecuador,3.0,40.0
2019,6,CAQUETÁ,Alemania,2.0,40.0
2019,6,CAQUETÁ,Eslovenia,2.0,40.0
2019,6,CAQUETÁ,España,2.0,40.0
2019,6,CAQUETÁ,Italia,2.0,40.0
2019,6,CAQUETÁ,México,2.0,40.0
2019,6,CAQUETÁ,Argentina,1.0,40.0
2019,6,CAQUETÁ,Chile,1.0,40.0
2019,6,CAQUETÁ,Guatemala,1.0,40.0
2019,7,CAQUETÁ,Perú,9.0,49.0
2019,7,CAQUETÁ,Estados Unidos,7.0,49.0
2019,7,CAQUETÁ,Brasil,5.0,49.0
2019,7,CAQUETÁ,Chile,5.0,49.0
2019,7,CAQUETÁ,Costa Rica,4.0,49.0
2019,7,CAQUETÁ,Ecuador,4.0,49.0
2019,7,CAQUETÁ,Francia,3.0,49.0
2019,7,CAQUETÁ,Países Bajos,3.0,49.0
2019,7,CAQUETÁ,Argentina,2.0,49.0
2019,7,CAQUETÁ,El Salvador,1.0,49.0
2019,7,CAQUETÁ,España,1.0,49.0
2019,7,CAQUETÁ,Honduras,1.0,49.0
2019,7,CAQUETÁ,Hong Kong,1.0,49.0
2019,7,CAQUETÁ,México,1.0,49.0
2019,7,CAQUETÁ,República Dominicana,1.0,49.0
2019,7,CAQUETÁ,Suecia,1.0,49.0
2019,8,CAQUETÁ,Ecuador,14.0,81.0
2019,8,CAQUETÁ,Surinam,11.0,81.0
2019,8,CAQUETÁ,Brasil,10.0,81.0
2019,8,CAQUETÁ,Estados Unidos,8.0,81.0
2019,8,CAQUETÁ,Guyana,8.0,81.0
2019,8,CAQUETÁ,Argentina,5.0,81.0
2019,8,CAQUETÁ,México,4.0,81.0
2019,8,CAQUETÁ,Perú,4.0,81.0
2019,8,CAQUETÁ,Francia,3.0,81.0
2019,8,CAQUETÁ,Países Bajos,2.0,81.0
2019,8,CAQUETÁ,Alemania,1.0,81.0
2019,8,CAQUETÁ,Bélgica,1.0,81.0
2019,8,CAQUETÁ,Canadá,1.0,81.0
2019,8,CAQUETÁ,Chile,1.0,81.0
2019,8,CAQUETÁ,Costa Rica,1.0,81.0
2019,8,CAQUETÁ,Croacia,1.0,81.0
2019,8,CAQUETÁ,Cuba,1.0,81.0
2019,8,CAQUETÁ,El Salvador,1.0,81.0
2019,8,CAQUETÁ,España,1.0,81.0
2019,8,CAQUETÁ,Nueva Zelanda,1.0,81.0
2019,8,CAQUETÁ,Panamá,1.0,81.0
2019,8,CAQUETÁ,Reino Unido,1.0,81.0
2019,9,CAQUETÁ,Ecuador,7.0,32.0
2019,9,CAQUETÁ,México,5.0,32.0
2019,9,CAQUETÁ,Cuba,3.0,32.0
2019,9,CAQUETÁ,España,3.0,32.0
