departamento,municipio,anio,mes,indicador,valor
TOLIMA,COELLO,2021,diciembre,Visitantes extranjeros no residentes,1
TOLIMA,COELLO,2022,febrero,Visitantes extranjeros no residentes,1
TOLIMA,COELLO,2022,junio,Visitantes extranjeros no residentes,2
TOLIMA,COELLO,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,106
TOLIMA,COELLO,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,65
TOLIMA,COELLO,2022,julio,Establecimientos de alojamiento y hospedaje,4
TOLIMA,COELLO,2022,julio,Prestadores de servicios turísticos activos en RNT,
TOLIMA,CUNDAY,2018,noviembre,Visitantes extranjeros no residentes,1
TOLIMA,CUNDAY,2018,diciembre,Visitantes extranjeros no residentes,1
TOLIMA,CUNDAY,2019,febrero,Visitantes extranjeros no residentes,1
TOLIMA,CUNDAY,2019,junio,Visitantes extranjeros no residentes,1
TOLIMA,CUNDAY,2019,noviembre,Visitantes extranjeros no residentes,1
TOLIMA,CUNDAY,2021,marzo,Visitantes extranjeros no residentes,1
TOLIMA,CUNDAY,2021,julio,Visitantes extranjeros no residentes,1
TOLIMA,CUNDAY,2021,noviembre,Visitantes extranjeros no residentes,1
TOLIMA,CUNDAY,2021,diciembre,Visitantes extranjeros no residentes,2
TOLIMA,CUNDAY,2022,mayo,Visitantes extranjeros no residentes,2
TOLIMA,CUNDAY,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,28
TOLIMA,CUNDAY,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,
TOLIMA,CUNDAY,2022,julio,Prestadores de servicios turísticos activos en RNT,8
TOLIMA,CUNDAY,2022,julio,Establecimientos de alojamiento y hospedaje,7
TOLIMA,DOLORES,2018,junio,Visitantes extranjeros no residentes,3
TOLIMA,DOLORES,2020,enero,Visitantes extranjeros no residentes,1
TOLIMA,DOLORES,2022,febrero,Visitantes extranjeros no residentes,1
TOLIMA,DOLORES,2022,junio,Visitantes extranjeros no residentes,2
TOLIMA,DOLORES,2022,julio,Prestadores de servicios turísticos activos en RNT,1
TOLIMA,DOLORES,2022,julio,Visitantes extranjeros no residentes,
TOLIMA,ESPINAL,2018,enero,Visitantes extranjeros no residentes,6
TOLIMA,ESPINAL,2018,febrero,Visitantes extranjeros no residentes,9
TOLIMA,ESPINAL,2018,marzo,Visitantes extranjeros no residentes,7
TOLIMA,ESPINAL,2018,abril,Visitantes extranjeros no residentes,7
TOLIMA,ESPINAL,2018,mayo,Visitantes extranjeros no residentes,5
TOLIMA,ESPINAL,2018,mayo,llegadas pasajeros Nacionales,2
TOLIMA,ESPINAL,2018,junio,Visitantes extranjeros no residentes,29
TOLIMA,ESPINAL,2018,julio,Visitantes extranjeros no residentes,16
TOLIMA,ESPINAL,2018,agosto,Visitantes extranjeros no residentes,17
TOLIMA,ESPINAL,2018,septiembre,Visitantes extranjeros no residentes,9
TOLIMA,ESPINAL,2018,octubre,Visitantes extranjeros no residentes,4
TOLIMA,ESPINAL,2018,noviembre,Visitantes extranjeros no residentes,9
TOLIMA,ESPINAL,2018,diciembre,Visitantes extranjeros no residentes,29
TOLIMA,ESPINAL,2019,enero,Visitantes extranjeros no residentes,6
TOLIMA,ESPINAL,2019,febrero,Visitantes extranjeros no residentes,5
TOLIMA,ESPINAL,2019,marzo,Visitantes extranjeros no residentes,3
TOLIMA,ESPINAL,2019,abril,Visitantes extranjeros no residentes,4
TOLIMA,ESPINAL,2019,mayo,Visitantes extranjeros no residentes,13
TOLIMA,ESPINAL,2019,junio,Visitantes extranjeros no residentes,58
TOLIMA,ESPINAL,2019,julio,Visitantes extranjeros no residentes,80
TOLIMA,ESPINAL,2019,agosto,Visitantes extranjeros no residentes,5
TOLIMA,ESPINAL,2019,septiembre,Visitantes extranjeros no residentes,13
TOLIMA,ESPINAL,2019,octubre,Visitantes extranjeros no residentes,9
TOLIMA,ESPINAL,2019,noviembre,Visitantes extranjeros no residentes,15
TOLIMA,ESPINAL,2019,diciembre,Visitantes extranjeros no residentes,13
TOLIMA,ESPINAL,2020,enero,Visitantes extranjeros no residentes,10
TOLIMA,ESPINAL,2020,febrero,Visitantes extranjeros no residentes,11
TOLIMA,ESPINAL,2020,marzo,llegadas pasajeros Nacionales,7
TOLIMA,ESPINAL,2020,marzo,Visitantes extranjeros no residentes,6
TOLIMA,ESPINAL,2020,septiembre,Visitantes extranjeros no residentes,1
TOLIMA,ESPINAL,2020,octubre,Visitantes extranjeros no residentes,6
TOLIMA,ESPINAL,2020,octubre,llegadas pasajeros Nacionales,1
TOLIMA,ESPINAL,2020,noviembre,Visitantes extranjeros no residentes,4
TOLIMA,ESPINAL,2020,noviembre,llegadas pasajeros Nacionales,2
TOLIMA,ESPINAL,2020,diciembre,Visitantes extranjeros no residentes,10
TOLIMA,ESPINAL,2020,diciembre,llegadas pasajeros Nacionales,0
TOLIMA,ESPINAL,2021,enero,Visitantes extranjeros no residentes,5
TOLIMA,ESPINAL,2021,febrero,llegadas pasajeros Nacionales,7
TOLIMA,ESPINAL,2021,febrero,Visitantes extranjeros no residentes,2
TOLIMA,ESPINAL,2021,marzo,Visitantes extranjeros no residentes,8
TOLIMA,ESPINAL,2021,marzo,llegadas pasajeros Nacionales,2
TOLIMA,ESPINAL,2021,abril,Visitantes extranjeros no residentes,5
TOLIMA,ESPINAL,2021,abril,llegadas pasajeros Nacionales,1
TOLIMA,ESPINAL,2021,mayo,llegadas pasajeros Nacionales,6
TOLIMA,ESPINAL,2021,mayo,Visitantes extranjeros no residentes,2
TOLIMA,ESPINAL,2021,junio,Visitantes extranjeros no residentes,6
TOLIMA,ESPINAL,2021,junio,llegadas pasajeros Nacionales,2
TOLIMA,ESPINAL,2021,julio,Visitantes extranjeros no residentes,6
TOLIMA,ESPINAL,2021,julio,llegadas pasajeros Nacionales,1
TOLIMA,ESPINAL,2021,agosto,llegadas pasajeros Nacionales,6
TOLIMA,ESPINAL,2021,agosto,Visitantes extranjeros no residentes,5
TOLIMA,ESPINAL,2021,septiembre,Visitantes extranjeros no residentes,7
TOLIMA,ESPINAL,2021,septiembre,llegadas pasajeros Nacionales,2
TOLIMA,ESPINAL,2021,octubre,Visitantes extranjeros no residentes,7
TOLIMA,ESPINAL,2021,noviembre,llegadas pasajeros Nacionales,11
TOLIMA,ESPINAL,2021,noviembre,Visitantes extranjeros no residentes,8
TOLIMA,ESPINAL,2021,diciembre,Visitantes extranjeros no residentes,10
TOLIMA,ESPINAL,2021,diciembre,llegadas pasajeros Nacionales,1
TOLIMA,ESPINAL,2022,enero,Visitantes extranjeros no residentes,19
TOLIMA,ESPINAL,2022,enero,llegadas pasajeros Nacionales,1
TOLIMA,ESPINAL,2022,febrero,Visitantes extranjeros no residentes,14
TOLIMA,ESPINAL,2022,febrero,llegadas pasajeros Nacionales,8
TOLIMA,ESPINAL,2022,marzo,llegadas pasajeros Nacionales,9
TOLIMA,ESPINAL,2022,marzo,Visitantes extranjeros no residentes,
TOLIMA,ESPINAL,2022,abril,llegadas pasajeros Nacionales,9
TOLIMA,ESPINAL,2022,abril,Visitantes extranjeros no residentes,8
TOLIMA,ESPINAL,2022,mayo,llegadas pasajeros Nacionales,11
TOLIMA,ESPINAL,2022,mayo,Visitantes extranjeros no residentes,2
TOLIMA,ESPINAL,2022,junio,Visitantes extranjeros no residentes,26
TOLIMA,ESPINAL,2022,junio,llegadas pasajeros Nacionales,3
TOLIMA,ESPINAL,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,1056
TOLIMA,ESPINAL,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,696
TOLIMA,ESPINAL,2022,julio,Prestadores de servicios turísticos activos en RNT,70
TOLIMA,ESPINAL,2022,julio,Establecimientos de alojamiento y hospedaje,53
TOLIMA,ESPINAL,2022,julio,Visitantes extranjeros no residentes,25
TOLIMA,FALAN,2018,enero,Visitantes extranjeros no residentes,2
TOLIMA,FALAN,2018,marzo,Visitantes extranjeros no residentes,1
TOLIMA,FALAN,2018,abril,Visitantes extranjeros no residentes,1
TOLIMA,FALAN,2018,septiembre,Visitantes extranjeros no residentes,4
TOLIMA,FALAN,2019,enero,Visitantes extranjeros no residentes,1
TOLIMA,FALAN,2019,abril,Visitantes extranjeros no residentes,1
TOLIMA,FALAN,2019,julio,Visitantes extranjeros no residentes,2
TOLIMA,FALAN,2020,diciembre,Visitantes extranjeros no residentes,1
TOLIMA,FALAN,2021,enero,Visitantes extranjeros no residentes,6
TOLIMA,FALAN,2021,agosto,Visitantes extranjeros no residentes,1
TOLIMA,FALAN,2022,julio,Prestadores de servicios turísticos activos en RNT,5
TOLIMA,FALAN,2022,julio,Visitantes extranjeros no residentes,3
TOLIMA,FALAN,2022,julio,Establecimientos de alojamiento y hospedaje,2
TOLIMA,FLANDES,2018,enero,llegadas pasajeros Nacionales,48
TOLIMA,FLANDES,2018,enero,Visitantes extranjeros no residentes,1
TOLIMA,FLANDES,2018,febrero,llegadas pasajeros Nacionales,55
TOLIMA,FLANDES,2018,febrero,Visitantes extranjeros no residentes,1
TOLIMA,FLANDES,2018,marzo,llegadas pasajeros Nacionales,59
TOLIMA,FLANDES,2018,marzo,Visitantes extranjeros no residentes,3
TOLIMA,FLANDES,2018,abril,llegadas pasajeros Nacionales,28
TOLIMA,FLANDES,2018,abril,Visitantes extranjeros no residentes,2
TOLIMA,FLANDES,2018,mayo,llegadas pasajeros Nacionales,32
TOLIMA,FLANDES,2018,mayo,Visitantes extranjeros no residentes,2
TOLIMA,FLANDES,2018,junio,llegadas pasajeros Nacionales,59
TOLIMA,FLANDES,2018,junio,Visitantes extranjeros no residentes,3
TOLIMA,FLANDES,2018,julio,llegadas pasajeros Nacionales,29
TOLIMA,FLANDES,2018,agosto,llegadas pasajeros Nacionales,50
TOLIMA,FLANDES,2018,agosto,Visitantes extranjeros no residentes,11
TOLIMA,FLANDES,2018,septiembre,llegadas pasajeros Nacionales,55
TOLIMA,FLANDES,2018,septiembre,Visitantes extranjeros no residentes,2
TOLIMA,FLANDES,2018,octubre,llegadas pasajeros Nacionales,38
TOLIMA,FLANDES,2018,octubre,Visitantes extranjeros no residentes,4
TOLIMA,FLANDES,2018,noviembre,llegadas pasajeros Nacionales,50
TOLIMA,FLANDES,2018,noviembre,Visitantes extranjeros no residentes,4
TOLIMA,FLANDES,2018,diciembre,llegadas pasajeros Nacionales,88
TOLIMA,FLANDES,2018,diciembre,Visitantes extranjeros no residentes,1
TOLIMA,FLANDES,2019,enero,llegadas pasajeros Nacionales,54
TOLIMA,FLANDES,2019,enero,Visitantes extranjeros no residentes,3
TOLIMA,FLANDES,2019,febrero,llegadas pasajeros Nacionales,63
TOLIMA,FLANDES,2019,febrero,Visitantes extranjeros no residentes,1
TOLIMA,FLANDES,2019,marzo,llegadas pasajeros Nacionales,71
